Mass (g),Luminosity (erg/s),Pressure (dyn/cm^2),Radius (cm),Temperature (K),Energy Generation Rate (erg/g/s),Opacity (cm^2/g),Adiabatic Gradient,Radiative Gradient,Convective or Radiative
1.0731640540540542e+31,3.074838263696845e+32,2.153310764674483e+17,2799628655.421935,13934299.843740396,26.558720130544092,0.23718011539119513,0.3994716086569815,0.1530299360903439,RAD
1.1625794594594596e+31,3.311159529746907e+32,2.145165802195948e+17,2876773761.845893,13913217.14166908,26.305570983399704,0.2381083227078853,0.39947280185758915,0.15305887053580566,RAD
1.251994864864865e+31,3.5452886594565565e+32,2.1371989530134976e+17,2950298098.4250298,13892554.809921928,26.059528388920437,0.23902001894051908,0.399473969852879,0.15310016686258818,RAD
1.3414102702702704e+31,3.777269584541586e+32,2.1294263738436717e+17,3020545450.829618,13872353.353746748,25.82094557738446,0.23991341394035837,0.3994751108196657,0.15314710804342313,RAD
1.4308256756756757e+31,4.007154718821308e+32,2.1218393147599674e+17,3087797158.7300425,13852591.633470375,25.589431621770217,0.24078935152687406,0.3994762261362105,0.1531972202999131,RAD
1.5202410810810811e+31,4.234995425269945e+32,2.1144288327496035e+17,3152315790.2012,13833248.03467369,25.36460190619926,0.24164869974346415,0.3994773171773653,0.15324884727712673,RAD
1.6096564864864865e+31,4.460842016016621e+32,2.1071857917135206e+17,3214345141.722494,13814300.468191614,25.146077629651437,0.24249235067395644,0.39947838531495794,0.15330092530835876,RAD
1.699071891891892e+31,4.68474375234537e+32,2.1001008624663808e+17,3274110238.177839,13795726.370113118,24.93348534300613,0.24332122027084532,0.39947943191816354,0.1533528295366372,RAD
1.7884872972972973e+31,4.90674884469513e+32,2.0931645227365667e+17,3331817332.855656,13777502.70178121,24.726456518554407,0.24413624819509935,0.39948045835386814,0.15340426611326802,RAD
1.8779027027027027e+31,5.1269044526597486e+32,2.0863670571661837e+17,3387653907.448877,13759605.949792948,24.524627151313144,0.2449383976673016,0.3994814659870105,0.15345519513209377,RAD
1.9673181081081081e+31,5.345256684987977e+32,2.0796985573110582e+17,3441788672.0549417,13742012.125999428,24.32763739163979,0.24572865532979038,0.3994824561808982,0.15350577453564468,RAD
2.0567335135135137e+31,5.561850599583475e+32,2.073148921640738e+17,3494371565.1758,13724696.767505797,24.13513120880048,0.24650803111935754,0.39948343029749434,0.1535563186244669,RAD
2.146148918918919e+31,5.776730203504806e+32,2.0667078555384925e+17,3545533753.7179093,13707634.93667124,23.94675608528386,0.24727755815001945,0.399484389697664,0.1536072669229386,RAD
2.2355643243243245e+31,5.9899384529654435e+32,2.060364871301313e+17,3595387632.992237,13690801.221108986,23.762162741780863,0.24803829260521268,0.3994853357413744,0.15365916051291587,RAD
2.32497972972973e+31,6.2015172533337634e+32,2.054109288139912e+17,3644026826.714259,13674169.733686313,23.581004892865078,0.24879131363876414,0.3994862697878471,0.15371262383455989,RAD
2.4143951351351353e+31,6.411507459133052e+32,2.0479302321787235e+17,3691526187.0039606,13657714.112524537,23.402939033512375,0.24953772328380233,0.3994871931956445,0.1537683505455805,RAD
2.503810540540541e+31,6.6199488740415e+32,2.041816636455903e+17,3737941794.3858356,13641407.520999024,23.227624256689452,0.25027864636877634,0.39948810732269363,0.15382709243181011,RAD
2.593225945945946e+31,6.82687168194696e+32,2.0357648849048886e+17,3783331051.4906454,13625241.416934954,23.05492921395601,0.25101442651134254,0.3994890126316767,0.1538886944997931,RAD
2.6826413513513517e+31,7.032285363239901e+32,2.0297856956918506e+17,3827771465.1011133,13609242.336016655,22.88511085297913,0.25174390896687576,0.3994899079250642,0.15395120637264087,RAD
2.772056756756757e+31,7.236209182173977e+32,2.0238778953066643e+17,3871302620.9856205,13593407.510818206,22.71810101933036,0.2524671968936891,0.39949079342177846,0.15401420200197088,RAD
2.8614721621621625e+31,7.438662759132214e+32,2.018039774108235e+17,3913961473.0193586,13577732.856358908,22.55381870691695,0.25318445050064536,0.3994916693998197,0.154077390269911,RAD
2.9508875675675677e+31,7.639665516905726e+32,2.012269631231963e+17,3955783835.266415,13562214.3099335,22.392184854101725,0.2538958295987416,0.3994925361320252,0.15414053689126672,RAD
3.0403029729729733e+31,7.839236680693723e+32,2.0065657745897443e+17,3996804381.9797764,13546847.831112156,22.233122282045343,0.2546014935765115,0.3994933938861518,0.15420345571714583,RAD
3.129718378378379e+31,8.037395278103505e+32,2.0009265208699715e+17,4037056647.6013236,13531629.40174049,22.076555635658572,0.2553016013763151,0.3994942429249577,0.15426600152659456,RAD
3.219133783783784e+31,8.23416013915046e+32,1.9953501955375312e+17,4076573026.7618365,13516555.025939552,21.922411327043246,0.25599631147154017,0.39949508350628177,0.15432806401740345,RAD
3.3085491891891897e+31,8.429549896258076e+32,1.9898351328338064e+17,4115384774.2809916,13501620.730105834,21.770617481307827,0.2566857818446179,0.39949591588312156,0.15438956276959523,RAD
3.397964594594595e+31,8.623582984257925e+32,1.9843796757766752e+17,4153522005.1673613,13486822.562911263,21.621103884649834,0.25737016996587936,0.39949674030370924,0.1544504430028331,RAD
3.4873800000000005e+31,8.816277640389676e+32,1.978982176160511e+17,4191013694.6184163,13472156.595303202,21.473801934603873,0.2580496327731852,0.3994975570115866,0.1545106719855781,RAD
3.5767954054054057e+31,9.00765190430109e+32,1.9736409945561837e+17,4227887678.0205235,13457618.920504458,21.328644592358646,0.25872432665231804,0.3994983662456768,0.15457023598227013,RAD
3.6662108108108113e+31,9.197723618048017e+32,1.968354500311058e+17,4264170650.9489474,13443205.65401327,21.18556633705198,0.25939440741810754,0.39949916824035636,0.15462913764696093,RAD
3.7556262162162165e+31,9.386510426094401e+32,1.9631210715489936e+17,4299888169.167849,13428912.933603318,21.044503121958012,0.26006003029623526,0.3994999632255243,0.15468739378923996,RAD
3.845041621621622e+31,9.574029775312277e+32,1.9579390951703466e+17,4335064648.630286,13414736.919323722,20.9053923324847,0.26072134990572243,0.3995007514266683,0.1547450334520982,RAD
3.9344570270270273e+31,9.760298914981772e+32,1.9528069668519683e+17,4369723365.478214,13400673.793499032,20.76817274590457,0.2613785202420551,0.3995015330649329,0.15480209625230804,RAD
4.023872432432433e+31,9.945334896791107e+32,1.9477230910472058e+17,4403886456.042486,13386719.760729246,20.6327844927446,0.2620316946608993,0.3995023083571808,0.15485863094265823,RAD
4.113287837837838e+31,1.0129154574836589e+33,1.9426858809859005e+17,4437574916.84285,13372871.047889795,20.499169019766807,0.26268102586241576,0.3995030775160568,0.154914694162474,RAD
4.202703243243244e+31,1.0311774605622628e+33,1.937693758674391e+17,4470808604.587952,13359123.904131545,20.36726905447259,0.263326665876111,0.39950384075004847,0.15497034934850876,RAD
4.292118648648648e+31,1.0493211448061713e+33,1.9327451548955104e+17,4503606236.175335,13345474.600880805,20.23702857106799,0.2639687660462087,0.39950459826354345,0.1550256657829519,RAD
4.381534054054054e+31,1.0673481363474434e+33,1.9278385092085872e+17,4535985388.69144,13331919.431839323,20.10839275783047,0.2646074770175126,0.39950535025688844,0.15508071775908036,RAD
4.47094945945946e+31,1.0852600415589469e+33,1.922972269949446e+17,4567962499.411602,13318454.712984279,19.98130798582027,0.2652429487217428,0.39950609692644246,0.1551355838481816,RAD
4.560364864864865e+31,1.103058447054359e+33,1.9181448942304067e+17,4599552865.800058,13305076.782568296,19.855721778881815,0.2658753303642847,0.3995068384646319,0.1551903462539103,RAD
4.64978027027027e+31,1.1207449196881658e+33,1.913354847940284e+17,4630770645.509937,13291782.001119431,19.731582784884424,0.2665047704113639,0.3995075750600011,0.15524509024239716,RAD
4.739195675675676e+31,1.1383210065556633e+33,1.9086006057443898e+17,4661628856.383267,13278566.751441184,19.60884074815193,0.26713141657758477,0.3995083068972633,0.1552999036381364,RAD
4.828611081081081e+31,1.1557882349929555e+33,1.9038806510845296e+17,4692139376.450974,13265427.438612489,19.487446483035235,0.2677554158138356,0.3995090341573483,0.15535487637718268,RAD
4.918026486486487e+31,1.1731481125769567e+33,1.8991934761790054e+17,4722312943.93288,13252360.48998772,19.367351848582786,0.2683769142954917,0.39950975701744856,0.15541010011036593,RAD
5.007441891891892e+31,1.19040212712539e+33,1.8945375820226144e+17,4752159157.237703,13239362.355196686,19.248509724265887,0.26899605741094995,0.39951047565106484,0.1554656678503221,RAD
5.096857297297297e+31,1.2075517466967874e+33,1.88991147838665e+17,4781686474.96306,13226429.50614464,19.13087398671791,0.269612989750394,0.3995111902280485,0.15552167365692282,RAD
5.186272702702703e+31,1.2245984195904907e+33,1.8853136838189e+17,4810902215.895463,13213558.437012263,19.014399487448607,0.27022785509483205,0.39951190091464245,0.1555782123565035,RAD
5.275688108108108e+31,1.2415435743466504e+33,1.8807427256436483e+17,4839812559.010323,13200745.664255686,18.89904203149558,0.27084079640534187,0.3995126078735208,0.1556353792908428,RAD
5.365103513513513e+31,1.2583886197462262e+33,1.876197139961675e+17,4868422543.471945,13187987.72660647,18.78475835697718,0.27145195581249854,0.39951331126382666,0.1556932700924034,RAD
5.454518918918919e+31,1.275134625279964e+33,1.87167666857105e+17,4896740643.003522,13175284.082802651,18.671533584240827,0.2720613507004321,0.39951401112473933,0.15575183309872473,RAD
5.543934324324324e+31,1.291781662488207e+33,1.8671842034816742e+17,4924785690.333179,13162641.79084314,18.55942486879638,0.27266867453335236,0.39951470719379867,0.155810620189398,RAD
5.63334972972973e+31,1.3083304341524776e+33,1.8627196573621805e+17,4952564042.036388,13150060.664770892,18.448420366044132,0.27327393163519575,0.39951539950533554,0.1558695436456716,RAD
5.722765135135135e+31,1.3247817048963494e+33,1.858282677062334e+17,4980080923.531425,13137539.874157619,18.338502355977184,0.2738771540086279,0.3995160881191497,0.15592855405679273,RAD
5.81218054054054e+31,1.3411362350962263e+33,1.8538729119177853e+17,5007341483.964076,13125078.594759896,18.22965342778382,0.27447837347485554,0.3995167730941373,0.15598760723458954,RAD
5.901595945945946e+31,1.3573947808813382e+33,1.849490013750071e+17,5034350796.207631,13112676.008519165,18.121856473879703,0.27507762167095096,0.3995174544882988,0.15604666378623916,RAD
5.991011351351352e+31,1.3735580941337456e+33,1.8451336368666128e+17,5061113856.86289,13100331.303561728,18.015094684090794,0.2756749300472008,0.3995181323587495,0.15610568872515562,RAD
6.080426756756757e+31,1.3896269224883358e+33,1.8408034380607184e+17,5087635586.258163,13088043.67419876,17.909351539982165,0.2762703298645378,0.3995188067617278,0.15616465111611696,RAD
6.169842162162162e+31,1.4056020093328258e+33,1.8364990766115805e+17,5113920828.449263,13075812.32092629,17.804610809328217,0.2768638521920104,0.39951947775260305,0.15622352375114892,RAD
6.259257567567568e+31,1.4214840938077605e+33,1.8322202142842778e+17,5139974351.219513,13063636.450425223,17.700856540720576,0.27745552790430705,0.39952014538588626,0.15628228285310844,RAD
6.348672972972973e+31,1.437273910806513e+33,1.8279665153297744e+17,5165800846.079743,13051515.275561316,17.59807305830814,0.27804538767933507,0.3995208097152367,0.15634090780424886,RAD
6.438088378378379e+31,1.4529721909752855e+33,1.8237376464849194e+17,5191404928.268293,13039448.015385203,17.496244956667397,0.27863346199584643,0.3995214707934712,0.1563993808973448,RAD
6.5275037837837835e+31,1.4685796607131082e+33,1.819533276972448e+17,5216791136.751007,13027433.895132374,17.395357095796957,0.2792197811311143,0.3995221286725734,0.1564576871072255,RAD
6.616919189189189e+31,1.4840970421718398e+33,1.815353078500981e+17,5241963934.221238,13015472.14622319,17.295394596233947,0.2798043751586603,0.3995227834037007,0.1565158138807969,RAD
6.706334594594595e+31,1.4995250532561677e+33,1.8111967252650246e+17,5266927707.099848,13003562.00626287,17.196342834288338,0.28038727394602525,0.3995234350371933,0.1565737509438316,RAD
6.79575e+31,1.514864407623608e+33,1.8070638939449702e+17,5291686765.535205,12991702.719041502,17.098187437391644,0.2809685071525833,0.3995240836225825,0.15663149012299185,RAD
6.885165405405405e+31,1.530115814684504e+33,1.8029542637070954e+17,5316245343.403184,12979893.534534039,17.00091427955635,0.28154810422741766,0.39952472920859833,0.15668902518171768,RAD
6.974580810810811e+31,1.545279979602029e+33,1.7988675162035622e+17,5340607598.307171,12968133.708900297,16.904509476943762,0.2821260944072205,0.3995253718431781,0.15674635166872652,RAD
7.063996216216216e+31,1.5603576032921841e+33,1.7948033355724192e+17,5364777611.578056,12956422.504484957,16.808959383535765,0.28270250671424213,0.39952601157347395,0.15680346677802515,RAD
7.153411621621622e+31,1.5753493824237987e+33,1.7907614084376003e+17,5388759388.274239,12944759.189817563,16.71425058690886,0.2832773699542973,0.39952664844586105,0.15686036921943905,RAD
7.242827027027027e+31,1.5902560094185306e+33,1.7867414239089248e+17,5412556857.181623,12933143.039612528,16.62036990410663,0.2838507127147936,0.39952728250594444,0.15691705909873901,RAD
7.332242432432432e+31,1.605078172450867e+33,1.7827430735820973e+17,5436173870.813628,12921573.334769124,16.52730437760793,0.2844225633628127,0.3995279137985687,0.15697353780656798,RAD
7.421657837837838e+31,1.619816555448122e+33,1.7787660515387082e+17,5459614205.411173,12910049.362371495,16.435041271388585,0.2849929500432243,0.3995285423678235,0.15702980791542057,RAD
7.511073243243244e+31,1.6344718380904393e+33,1.7748100543462333e+17,5482881560.942686,12898570.41568864,16.34356806707311,0.2855619006768487,0.3995291682570525,0.15708587308402025,RAD
7.600488648648649e+31,1.649044695810791e+33,1.7708747810580342e+17,5505979561.104107,12887135.794174433,16.25287246017491,0.2861294429586422,0.39952979150886,0.15714173796847403,RAD
7.689904054054054e+31,1.6635357997949774e+33,1.7669599332133578e+17,5528911753.318879,12875744.803467603,16.16294235642132,0.2866956043559397,0.39953041216511914,0.1571974081396794,RAD
7.7793194594594595e+31,1.677945816981627e+33,1.7630652148373366e+17,5551681608.737955,12864396.75539175,16.073765868162255,0.28726041210671605,0.3995310302669787,0.15725289000646167,RAD
7.868734864864865e+31,1.6922754100621976e+33,1.7591903324409885e+17,5574292522.239795,12853090.96795534,15.985331310859042,0.2878238932178925,0.39953164585487044,0.1573081907440067,RAD
7.958150270270271e+31,1.706525237480974e+33,1.755334995021217e+17,5596747812.4303665,12841826.765351696,15.897627199652169,0.2883860744636743,0.3995322589685165,0.15736331822716826,RAD
8.0475656756756755e+31,1.7206959534350712e+33,1.7514989140608112e+17,5619050721.643145,12830603.477959013,15.810642246005063,0.2889469823839228,0.3995328696469362,0.15741828096827626,RAD
8.136981081081081e+31,1.7347882078744314e+33,1.7476818035284458e+17,5641204415.939113,12819420.442340346,15.72436535442203,0.28950664328256387,0.39953347792845334,0.157473088059105,RAD
8.226396486486487e+31,1.748802646501826e+33,1.7438833798786806e+17,5663211985.106762,12808277.00124362,15.638785619238556,0.2900650832260254,0.3995340838507031,0.15752774911668416,RAD
8.315811891891892e+31,1.7627399107728545e+33,1.7401033620519616e+17,5685076442.662088,12797172.503601614,15.553892321481365,0.2906223280417037,0.39953468745063914,0.15758227423266621,RAD
8.405227297297298e+31,1.7766006378959447e+33,1.7363414714746195e+17,5706800725.848599,12786106.304531988,15.46967492579703,0.2911784033164668,0.39953528876454036,0.1576366739259922,RAD
8.494642702702704e+31,1.790385460832353e+33,1.7325974320588714e+17,5728387695.637308,12775077.765337251,15.386123077446937,0.291733334395183,0.39953588782801697,0.1576909590986107,RAD
8.58405810810811e+31,1.804095008296165e+33,1.7288709702028192e+17,5749840136.726736,12764086.253504785,15.303226599366452,0.29228714637928177,0.39953648467601843,0.15774514099403225,RAD
8.673473513513515e+31,1.8177299047542932e+33,1.7251618147904512e+17,5771160757.542911,12753131.142706836,15.220975489287259,0.29283986412534246,0.39953707934283955,0.1577992311585144,RAD
8.76288891891892e+31,1.83129077042648e+33,1.72146969719164e+17,5792352190.239368,12742211.81280051,15.139359916920592,0.29339151224370874,0.39953767186212696,0.15785324140469273,RAD
8.852304324324326e+31,1.8447782212852957e+33,1.7177943512621446e+17,5813416990.697155,12731327.649827786,15.05837022120009,0.293942115097127,0.39953826226688494,0.15790718377748206,RAD
8.941719729729732e+31,1.8581928690561388e+33,1.7141355133436096e+17,5834357638.52482,12720478.046015497,14.977996907582101,0.29449169679943016,0.3995388505894837,0.15796107052210662,RAD
9.031135135135136e+31,1.8715353212172367e+33,1.7104929222635648e+17,5855176537.058423,12709662.399775352,14.898230645402942,0.2950402812142125,0.39953943686166393,0.1580149140540798,RAD
9.120550540540541e+31,1.8848061809996455e+33,1.7068663193354253e+17,5875876013.361531,12698880.115703916,14.819062265290189,0.295587891953569,0.39954002111454445,0.1580687269310439,RAD
9.209965945945947e+31,1.8980060473872487e+33,1.7032554483584918e+17,5896458318.22522,12688130.604582623,14.740482756627907,0.2961345523768259,0.3995406033786276,0.15812252182630393,RAD
9.299381351351352e+31,1.9111355151167593e+33,1.6996600556179517e+17,5916925626.168069,12677413.283377768,14.662483265073446,0.29668028558931736,0.39954118368380553,0.1581763115039717,RAD
9.388796756756758e+31,1.9241951746777183e+33,1.696079889884876e+17,5937280035.43617,12666727.575240515,14.585055090124808,0.2972251144411748,0.39954176205936714,0.1582301087955971,RAD
9.478212162162164e+31,1.937185612312495e+33,1.692514702416223e+17,5957523568.0031185,12656072.90950689,14.508189682737282,0.29776906152613664,0.39954233853400306,0.1582839265781924,RAD
9.56762756756757e+31,1.9501074100162882e+33,1.688964246954835e+17,5977658169.570021,12645448.721697785,14.431878642987954,0.2983121491803913,0.3995429131358128,0.15833777775356722,RAD
9.657042972972975e+31,1.9629611455371235e+33,1.685428279729441e+17,5997685709.565489,12634854.453518955,14.356113717786684,0.2988543994814332,0.3995434858923097,0.15839167522887726,RAD
9.746458378378379e+31,1.9757473923758557e+33,1.681906559454655e+17,6017607981.145643,12624289.552861022,14.280886798632666,0.2993958342469355,0.3995440568304277,0.15844563189831384,RAD
9.835873783783784e+31,1.9884667197861691e+33,1.6783988473309763e+17,6037426701.194112,12613753.473799469,14.206189919415001,0.2999364750336574,0.3995446259765266,0.1584996606258696,RAD
9.92528918918919e+31,2.0011196927745755e+33,1.6749049070447907e+17,6057143510.322029,12603245.676594649,14.132015254256547,0.30047634313635585,0.39954519335639804,0.15855377422909744,RAD
1.0014704594594596e+32,2.013706872100414e+33,1.6714245047683683e+17,6076759972.86804,12592765.627691772,14.05835511539926,0.30101545958672404,0.3995457589952712,0.15860798546381363,RAD
1.0104120000000001e+32,2.0262288142758547e+33,1.6679574091598653e+17,6096277576.8982935,12582312.79972092,13.985201951130927,0.30155384515235595,0.39954632291781894,0.15866230700968495,RAD
1.0193535405405407e+32,2.0386860715658944e+33,1.6645033913633238e+17,6115697734.206448,12571886.67149704,13.912548343751055,0.3020915203357083,0.39954688514816317,0.15871675145663205,RAD
1.0282950810810812e+32,2.0510791919883584e+33,1.6610622250086707e+17,6135021780.31367,12561486.728019936,13.840387007575835,0.30262850537310293,0.3995474457098797,0.15877133129202123,RAD
1.0372366216216218e+32,2.0634087193139012e+33,1.6576336862117194e+17,6154250974.468634,12551112.46047428,13.768710786980705,0.30316482023373625,0.39954800462600515,0.15882605888857926,RAD
1.0461781621621624e+32,2.0756751930660054e+33,1.6542175535741674e+17,6173386499.647518,12540763.366229616,13.697512654479588,0.3037004846186988,0.39954856191904187,0.15888094649299045,RAD
1.0551197027027027e+32,2.087879148520982e+33,1.6508136081835987e+17,6192429462.554014,12530438.94884034,13.626785708839922,0.304235517960029,0.3995491176109625,0.15893600621514775,RAD
1.0640612432432433e+32,2.10002111670797e+33,1.6474216336134832e+17,6211380893.619318,12520138.718045723,13.556523173232645,0.30476993941976505,0.39954967172321726,0.15899125001799935,RAD
1.0730027837837839e+32,2.1121016244089388e+33,1.644041415923175e+17,6230241747.002132,12509862.189769896,13.486718393415863,0.30530376788902497,0.3995502242767377,0.15904668970797284,RAD
1.0819443243243244e+32,2.1241211941586836e+33,1.6406727436579155e+17,6249012900.588671,12499608.886121854,13.417364835951783,0.305837021987098,0.3995507752919422,0.15910233692593412,RAD
1.090885864864865e+32,2.1360803442448302e+33,1.6373154078488298e+17,6267695155.992651,12489378.335395461,13.348456086455798,0.30636972006054247,0.3995513247887416,0.1591582031386469,RAD
1.0998274054054056e+32,2.147979588707831e+33,1.63396920201293e+17,6286289238.555301,12479170.07206944,13.27998584787699,0.30690188018231557,0.39955187278654547,0.15921429963071798,RAD
1.1087689459459461e+32,2.1598194373409685e+33,1.6306339221531123e+17,6304795797.345354,12468983.63680738,13.211947938808954,0.3074335201509086,0.39955241930426505,0.15927063749698617,RAD
1.1177104864864867e+32,2.171600395690353e+33,1.6273093667581603e+17,6323215405.159054,12458818.57645774,13.144336291830896,0.30796465748948604,0.39955296436032,0.1593272276353296,RAD
1.126652027027027e+32,2.1833229186545937e+33,1.6239953795892394e+17,6341548820.155136,12448674.869959295,13.07714696913703,0.3084952766168973,0.39955350792341704,0.1593840427791894,RAD
1.1355935675675676e+32,2.1949866423547102e+33,1.6206925546612982e+17,6359801203.980252,12438559.680977378,13.010410197410755,0.3090248105346838,0.39955404914010323,0.15944041752149526,RAD
1.1445351081081082e+32,2.206591628392014e+33,1.6174010845421286e+17,6377974991.498199,12428475.545992564,12.94413447751872,0.3095530541201246,0.39955458771058094,0.1594961036928682,RAD
1.1534766486486488e+32,2.2181382262834334e+33,1.614120894052077e+17,6396070940.111085,12418422.249881402,12.878315342109849,0.31008001509407757,0.3995551236555512,0.15955109943728535,RAD
1.1624181891891893e+32,2.2296267838347448e+33,1.6108519083878614e+17,6414089802.070213,12408399.578801729,12.81294837556278,0.31060570114415914,0.3995556569955081,0.15960540324510575,RAD
1.1713597297297299e+32,2.241057647140573e+33,1.6075940531225706e+17,6432032324.476081,12398407.320192687,12.748029213326069,0.3111301199240957,0.3995561877507397,0.15965901393630313,RAD
1.1803012702702704e+32,2.252431160584392e+33,1.604347254205666e+17,6449899249.278382,12388445.262774711,12.683553541268802,0.3116532790531047,0.39955671594132813,0.15971193064444394,RAD
1.189242810810811e+32,2.2637476668385246e+33,1.6011114379629802e+17,6467691313.276005,12378513.19654954,12.61951709504141,0.31217518611525874,0.39955724158715356,0.1597641528013466,RAD
1.1981843513513516e+32,2.2750075068641422e+33,1.5978865310967174e+17,6485409248.117033,12368610.91280021,12.555915659446294,0.3126958486588742,0.3995577647078924,0.1598156801224095,RAD
1.207125891891892e+32,2.2862110199112642e+33,1.5946724606854538e+17,6503053780.298742,12358738.20409105,12.492745067818449,0.3132152741958891,0.3995582853230203,0.15986651259255635,RAD
1.2160674324324325e+32,2.2973585435187602e+33,1.591469154184136e+17,6520625631.167609,12348894.864267698,12.430001201415664,0.31373347020124853,0.39955880345181327,0.1599166504527745,RAD
1.225008972972973e+32,2.3084504135143472e+33,1.588276539424084e+17,6538125516.9193,12339080.68845708,12.367679988817725,0.31425044411230935,0.39955931911334786,0.1599660941872272,RAD
1.2339505135135136e+32,2.3194869640145915e+33,1.5850945446129875e+17,6555554148.598679,12329295.473067423,12.305777405335618,0.31476620332823435,0.39955983232650355,0.16001484451089115,RAD
1.2428920540540542e+32,2.3304685274249083e+33,1.581923098334909e+17,6572912232.099804,12319539.01578826,12.24428947242897,0.3152807552093878,0.39956034310996263,0.1600629023577037,RAD
1.2518335945945948e+32,2.341395434439561e+33,1.5787621295502832e+17,6590200468.165929,12309811.115590414,12.183212257132816,0.31579410707676264,0.39956085148221276,0.16011026886920857,RAD
1.2607751351351353e+32,2.3522680140416618e+33,1.5756115675959142e+17,6607419552.389502,12300111.57272601,12.122541871492926,0.3163062662113725,0.3995613574615474,0.16015694538364147,RAD
1.2697166756756759e+32,2.3630865935031722e+33,1.5724713421849802e+17,6624570175.212167,12290440.188728468,12.062274472009708,0.3168172398536923,0.39956186106606634,0.16020293342547945,RAD
1.2786582162162163e+32,2.3738514983849014e+33,1.5693413834070288e+17,6641653021.924762,12280796.766412513,12.002406259090444,0.3173270352030628,0.3995623623136777,0.1602482346953857,RAD
1.2875997567567568e+32,2.3845630525365084e+33,1.566221621727981e+17,6658668772.66732,12271181.109874163,11.942933476509644,0.31783565941712916,0.3995628612220998,0.16029285106057067,RAD
1.2965412972972974e+32,2.3952215780965007e+33,1.5631119879901283e+17,6675618102.429072,12261593.024490736,11.883852410877708,0.3183431196112744,0.3995633578088594,0.16033678454552608,RAD
1.305482837837838e+32,2.4058273954922336e+33,1.5600124134121344e+17,6692501681.04844,12252032.316920849,11.825159391117182,0.31884942285805307,0.3995638520912966,0.16038003732312112,RAD
1.3144243783783785e+32,2.4163808234399123e+33,1.556922829589034e+17,6709320173.213043,12242498.795104414,11.766850787946996,0.31935457618663354,0.39956434408656294,0.1604226117060457,RAD
1.323365918918919e+32,2.4268821789445902e+33,1.5538431684922336e+17,6726074238.459695,12232992.268262649,11.708923013374106,0.3198585865822512,0.39956483381162394,0.16046451013858692,RAD
1.3323074594594596e+32,2.4373317773001689e+33,1.550773362469512e+17,6742764531.174403,12223512.546898065,11.651372520192844,0.32036146098565205,0.3995653212832596,0.16050573518871447,RAD
1.3412490000000002e+32,2.4477299320893997e+33,1.547713344245019e+17,6759391700.592374,12214059.44279447,11.594195801491441,0.3208632062925559,0.3995658065180664,0.16054628954047437,RAD
1.3501905405405408e+32,2.4580769551838823e+33,1.5446630469192752e+17,6775956390.798005,12204632.769016974,11.537389390165654,0.3213638293531175,0.3995662895324563,0.1605861759866663,RAD
1.3591320810810811e+32,2.4683731567440644e+33,1.5416224039691747e+17,6792459240.72489,12195232.339911984,11.480949858439798,0.3218633369713837,0.3995667703426612,0.16062539742179283,RAD
1.3680736216216217e+32,2.4786188452192437e+33,1.5385913492479814e+17,6808900884.155817,12185857.97110721,11.424873817394126,0.32236173590477724,0.3995672489647297,0.1606639568352818,RAD
1.3770151621621623e+32,2.4888143273475653e+33,1.5355698169853322e+17,6825281949.722773,12176509.479511648,11.369157916499786,0.3228590268486521,0.3995677254145324,0.1607018543110515,RAD
1.3859567027027028e+32,2.4989599081560243e+33,1.5325577417872342e+17,6841603060.906934,12167186.683315609,11.313798843159653,0.323355209866791,0.39956819970775925,0.1607390897404704,RAD
1.3948982432432434e+32,2.5090558909604635e+33,1.5295550586360675e+17,6857864836.038675,12157889.40199069,11.258793322256397,0.3238502911018405,0.3995686718599239,0.16077566614974342,RAD
1.403839783783784e+32,2.5191025773655748e+33,1.5265617028905824e+17,6874067888.297566,12148617.45628979,11.204138115706536,0.3243442766524603,0.39956914188636194,0.16081158663870473,RAD
1.4127813243243245e+32,2.5291002672648988e+33,1.5235776102859024e+17,6890212825.71237,12139370.66824711,11.14983002202103,0.3248371725720014,0.39956960980223316,0.16084685437476479,RAD
1.421722864864865e+32,2.5390492588408251e+33,1.5206027169335213e+17,6906300251.161047,12130148.861178143,11.09586587587207,0.3253289848679228,0.3995700756225231,0.16088147258742447,RAD
1.4306644054054055e+32,2.548949848564591e+33,1.5176369593213046e+17,6922330762.37075,12120951.859679688,11.042242547665895,0.32581971950121763,0.39957053936204284,0.16091544456298745,RAD
1.439605945945946e+32,2.5588023311962843e+33,1.5146802743134906e+17,6938304951.917831,12111779.489629835,10.988956943121686,0.3263093823858518,0.3995710010354311,0.16094877363946258,RAD
1.4485474864864866e+32,2.5686069997848397e+33,1.5117325991506877e+17,6954223407.227832,12102631.578187978,10.936006002856315,0.3267979793881957,0.3995714606571536,0.16098146320163928,RAD
1.4574890270270271e+32,2.578364145668042e+33,1.5087938714498765e+17,6970086710.575492,12093507.953794807,10.883386701974823,0.3272855163264653,0.39957191824150645,0.16101351667633754,RAD
1.4664305675675677e+32,2.588074058472524e+33,1.50586402920441e+17,6985895439.084747,12084408.446172312,10.831096049666751,0.3277719989701813,0.3995723738026151,0.16104493752782936,RAD
1.4753721081081083e+32,2.5977370261137667e+33,1.502943010784011e+17,7001650164.728725,12075332.886323778,10.77913108880784,0.3282574330396094,0.39957282735443633,0.16107572925340677,RAD
